Starting
Starting
Creating Images
Images created
initial homography: 1 0 0 0 1 0 0 0 1 

ncc: 0.000132719
ncc: 0.000152178
ncc: 0.000167489
ncc: 0.000187133
ncc: 0.000204709
ncc: 0.000217629
ncc: 0.000236238
ncc: 0.000252753
ncc: 0.000265841
ncc: 0.000280184
ncc: 0.000295978
ncc: 0.000310543
ncc: 0.000322411
ncc: 0.000334667
ncc: 0.000349491
ncc: 0.000363132
ncc: 0.000374355
ncc: 0.000384537
ncc: 0.000396617
ncc: 0.000410485
ncc: 0.000421501
ncc: 0.000431374
ncc: 0.000440037
ncc: 0.000448967
ncc: 0.000459397
ncc: -1.54121e-13
ncc: -1.56468e-13
ncc: -1.57953e-13
ncc: -1.58544e-13
ncc: -1.59015e-13
ncc: -1.60807e-13
ncc: -1.61306e-13
ncc: -1.60258e-13
ncc: -1.59162e-13
ncc: -1.58072e-13
ncc: -1.56766e-13
ncc: -1.54471e-13
ncc: -1.5388e-13
ncc: -1.52663e-13
ncc: -1.51147e-13
ncc: -1.49247e-13
ncc: -1.47262e-13
ncc: -1.45846e-13
ncc: -1.4443e-13
ncc: -1.43014e-13
ncc: -1.416e-13
ncc: -1.40182e-13
ncc: -1.38766e-13
ncc: -1.3735e-13
ncc: -1.35934e-13
ncc: -1.34564e-13
ncc: -1.34164e-13
ncc: -1.32911e-13
ncc: -1.31609e-13
ncc: -1.30175e-13
ncc: -1.28081e-13
ncc: -1.26484e-13
ncc: -1.26242e-13
ncc: -1.25486e-13
ncc: -1.24152e-13
ncc: -1.22791e-13
ncc: -1.21432e-13
ncc: -1.20335e-13
ncc: -1.19969e-13
ncc: -1.19805e-13
ncc: -1.18938e-13
ncc: -1.17698e-13
ncc: -1.15447e-13
ncc: -1.13182e-13
ncc: -1.11173e-13
ncc: -1.09717e-13
ncc: -1.08459e-13
ncc: -1.07292e-13
ncc: -1.05914e-13
ncc: -1.04234e-13
ncc: -1.02376e-13
ncc: -1.00415e-13
ncc: -9.83953e-14
ncc: -9.66498e-14
ncc: -9.50814e-14
ncc: -9.35647e-14
ncc: -9.20966e-14
ncc: -9.06301e-14
ncc: -8.87062e-14
ncc: -8.6848e-14
ncc: -8.51842e-14
ncc: -8.3073e-14
ncc: -8.13602e-14
ncc: -7.98865e-14
ncc: -7.83983e-14
ncc: -7.69485e-14
ncc: -7.55429e-14
ncc: -7.41374e-14
ncc: -7.27321e-14
ncc: -7.10705e-14
ncc: -1.416e-13
ncc: -9.29721e-14
ncc: -9.50136e-14
ncc: -9.70021e-14
ncc: -9.89414e-14
ncc: -1.00885e-13
ncc: -1.02835e-13
ncc: -1.04747e-13
ncc: -1.06634e-13
ncc: -1.08505e-13
ncc: -1.10376e-13
ncc: -1.12234e-13
ncc: -1.14081e-13
ncc: -1.15824e-13
ncc: -1.17579e-13
ncc: -1.19365e-13
ncc: -1.21016e-13
ncc: -1.22639e-13
ncc: -1.24263e-13
ncc: -1.25679e-13
ncc: -1.27107e-13
ncc: -1.28447e-13
ncc: -1.29745e-13
ncc: -1.30993e-13
ncc: -1.32192e-13
ncc: -1.33343e-13
ncc: -1.34488e-13
ncc: -1.35593e-13
ncc: -1.36708e-13
ncc: -1.37724e-13
ncc: -1.38593e-13
ncc: -1.39304e-13
ncc: -1.3981e-13
ncc: -1.40139e-13
ncc: -1.40433e-13
ncc: -1.40729e-13
ncc: -1.41025e-13
ncc: -1.41313e-13
ncc: -1.41528e-13
ncc: -1.41581e-13
ncc: -1.41585e-13
ncc: -1.41588e-13
ncc: -1.41591e-13
ncc: -1.41594e-13
ncc: -1.41597e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.416e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41592e-13
ncc: -1.41578e-13
ncc: -1.41538e-13
ncc: -1.4148e-13
ncc: -1.41406e-13
ncc: -1.41325e-13
ncc: -1.41232e-13
ncc: -1.4093e-13
ncc: -1.40393e-13
ncc: -1.39674e-13
ncc: -1.38742e-13
ncc: -1.37688e-13
ncc: -1.36512e-13
ncc: -1.35077e-13
ncc: -1.33562e-13
ncc: -1.31822e-13
ncc: -1.30011e-13
ncc: -1.28182e-13
ncc: -1.26258e-13
ncc: -1.24318e-13
ncc: -1.22303e-13
ncc: -1.20283e-13
ncc: -1.18243e-13
ncc: -1.16177e-13
ncc: -1.14079e-13
ncc: -1.11949e-13
ncc: -1.09782e-13
ncc: -1.0761e-13
ncc: -1.05435e-13
ncc: -1.03259e-13
ncc: -1.01048e-13
ncc: -9.88184e-14
ncc: -9.65841e-14
ncc: -9.43389e-14
ncc: -9.20773e-14
ncc: -8.98156e-14
ncc: -8.75234e-14
ncc: -8.52085e-14
ncc: -8.28938e-14
ncc: -8.05697e-14
ncc: -7.8233e-14
ncc: -7.58965e-14
ncc: -7.35355e-14
ncc: -1.416e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41599e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41599e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41599e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41599e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41599e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.416e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41599e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41599e-13
ncc: -1.41599e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41599e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.416e-13
ncc: -1.57819e-13
ncc: -1.59983e-13
ncc: -1.61963e-13
ncc: -1.6396e-13
ncc: -1.66021e-13
ncc: -1.67898e-13
ncc: -1.6974e-13
ncc: -1.71513e-13
ncc: -1.7316e-13
ncc: -1.74825e-13
ncc: -1.76388e-13
ncc: -1.77887e-13
ncc: -1.79254e-13
ncc: -1.80528e-13
ncc: -1.81672e-13
ncc: -1.82635e-13
ncc: -1.83452e-13
ncc: -1.84145e-13
ncc: -1.84519e-13
ncc: -1.84678e-13
ncc: -1.84682e-13
ncc: -1.84578e-13
ncc: -1.8444e-13
ncc: -1.84201e-13
ncc: -1.83813e-13
ncc: -1.83337e-13
ncc: -1.82664e-13
ncc: -1.81943e-13
ncc: -1.81058e-13
ncc: -1.80007e-13
ncc: -1.78802e-13
ncc: -1.77428e-13
ncc: -1.75935e-13
ncc: -1.74417e-13
ncc: -1.72899e-13
ncc: -1.71369e-13
ncc: -1.69787e-13
ncc: -1.68031e-13
ncc: -1.65979e-13
ncc: -1.6383e-13
ncc: -1.61685e-13
ncc: -1.59544e-13
ncc: -1.57402e-13
ncc: -1.5526e-13
ncc: -1.53022e-13
ncc: -1.50737e-13
ncc: -1.48452e-13
ncc: -1.46168e-13
ncc: -1.43883e-13
ncc: -1.416e-13
ncc: -1.3917e-13
ncc: -1.36741e-13
ncc: -1.34312e-13
ncc: -1.31883e-13
ncc: -1.29455e-13
ncc: -1.26957e-13
ncc: -1.244e-13
ncc: -1.21844e-13
ncc: -1.19287e-13
ncc: -1.16732e-13
ncc: -1.14143e-13
ncc: -1.11464e-13
ncc: -1.08785e-13
ncc: -1.06106e-13
ncc: -1.03426e-13
ncc: -1.00705e-13
ncc: -9.78902e-14
ncc: -9.50594e-14
ncc: -9.22296e-14
ncc: -8.94007e-14
ncc: -8.65212e-14
ncc: -8.3574e-14
ncc: -8.06036e-14
ncc: -7.76331e-14
ncc: -7.46535e-14
ncc: -7.16284e-14
ncc: -6.85399e-14
ncc: -6.54471e-14
ncc: -6.23552e-14
ncc: -5.92171e-14
ncc: -5.60398e-14
ncc: -5.27894e-14
ncc: -4.95389e-14
ncc: -4.62886e-14
ncc: -4.29609e-14
ncc: -3.96252e-14
ncc: -3.62779e-14
ncc: -3.29388e-14
ncc: -2.96592e-14
ncc: -2.64559e-14
ncc: -2.33575e-14
ncc: -2.05365e-14
ncc: -1.78167e-14
ncc: -1.53855e-14
ncc: -1.31313e-14
ncc: -1.11208e-14
ncc: -9.45153e-15
ncc: -7.80799e-15
ncc: -6.52137e-15
ncc: -1.416e-13
ncc: -1.8233e-13
ncc: -1.86859e-13
ncc: -1.90861e-13
ncc: -1.9501e-13
ncc: -1.9915e-13
ncc: -2.03093e-13
ncc: -2.06619e-13
ncc: -2.09969e-13
ncc: -2.13589e-13
ncc: -2.1723e-13
ncc: -2.20435e-13
ncc: -2.23578e-13
ncc: -2.26406e-13
ncc: -2.29215e-13
ncc: -2.31861e-13
ncc: -2.34097e-13
ncc: -2.36232e-13
ncc: -2.38219e-13
ncc: -2.39719e-13
ncc: -2.39586e-13
ncc: -2.39384e-13
ncc: -2.38804e-13
ncc: -2.36627e-13
ncc: -2.34135e-13
ncc: -2.31446e-13
ncc: -2.28081e-13
ncc: -2.23716e-13
ncc: -2.19529e-13
ncc: -2.16406e-13
ncc: -2.12185e-13
ncc: -2.07163e-13
ncc: -2.02948e-13
ncc: -1.99623e-13
ncc: -1.95918e-13
ncc: -1.91066e-13
ncc: -1.8702e-13
ncc: -1.83902e-13
ncc: -1.8076e-13
ncc: -1.76891e-13
ncc: -1.72495e-13
ncc: -1.69385e-13
ncc: -1.6637e-13
ncc: -1.6336e-13
ncc: -1.60169e-13
ncc: -1.56186e-13
ncc: -1.53268e-13
ncc: 0.0115591
ncc: 0.00682432
ncc: 0.00523836
ncc: 0.00436278
ncc: 0.00379338
ncc: 0.00338098
ncc: 0.0030622
ncc: 0.00280447
ncc: 0.00258917
ncc: 0.0024067
ncc: 0.00226886
ncc: 0.00213049
ncc: 0.00200616
ncc: 0.00189425
ncc: 0.00179248
ncc: 0.00169901
ncc: 0.00161842
ncc: 0.00155794
ncc: 0.0014977
ncc: 0.00143036
ncc: 0.00136528
ncc: 0.00130377
ncc: 0.00124544
ncc: 0.00119243
ncc: 0.0011472
ncc: 0.00111279
ncc: 0.00107874
ncc: 0.00104582
ncc: 0.00100331
ncc: 0.000962449
ncc: 0.000921691
ncc: 0.000883561
ncc: 0.0008485
ncc: 0.000818325
ncc: 0.00079564
ncc: 0.000773567
ncc: 0.000750836
ncc: 0.000728737
ncc: 0.000705262
ncc: 0.000675366
ncc: 0.000645735
ncc: 0.000619541
ncc: 0.000592921
ncc: 0.000566772
ncc: 0.000550044
ncc: 0.000533674
ncc: 0.00051728
ncc: 0.000500667
ncc: 0.000483911
ncc: 0.000467496
ncc: 0.000451383
ncc: 0.000432711
ncc: 0.000411993
ncc: 0.00134266
ncc: 0.00139701
ncc: 0.00137723
ncc: 0.0013582
ncc: 0.00133987
ncc: 0.0013222
ncc: 0.00130515
ncc: 0.00128868
ncc: 0.00127276
ncc: 0.00125736
ncc: 0.00124244
ncc: 0.001228
ncc: 0.00121399
ncc: 0.0012004
ncc: 0.0011872
ncc: 0.00117438
ncc: 0.00116192
ncc: 0.00114981
ncc: 0.00113801
ncc: 0.00112653
ncc: 0.00111535
ncc: 0.00110445
ncc: 0.00109382
ncc: 0.00108345
ncc: 0.00107333
ncc: 0.00106346
ncc: 0.0010538
ncc: 0.00104437
ncc: 0.00103515
ncc: 0.00102614
ncc: 0.00101732
ncc: 0.00100869
ncc: 0.00100024
ncc: 0.000991964
ncc: 0.000983858
ncc: 0.000975914
ncc: 0.000968129
ncc: 0.000960495
ncc: 0.000953007
ncc: 0.000945662
ncc: 0.000938455
ncc: 0.000931375
ncc: 0.000924426
ncc: 0.000917602
ncc: 0.000910899
ncc: 0.000904314
ncc: 0.000897839
ncc: 0.000891476
ncc: 0.000885218
ncc: 0.000879064
ncc: 0.000873016
ncc: 0.000867011
ncc: 0.000861116
ncc: 0.00085532
ncc: 0.000849619
ncc: 0.00084401
ncc: 0.000838494
ncc: 0.000833065
ncc: 0.000827722
ncc: 0.00082246
ncc: 0.000817279
ncc: 0.000812177
ncc: 0.000807153
ncc: 0.000802203
ncc: 0.000797325
ncc: 0.000792519
ncc: 0.00078778
ncc: 0.000783108
ncc: 0.000778503
ncc: 0.000773961
ncc: 0.000769483
ncc: 0.00076506
ncc: 0.000760701
ncc: 0.000756398
ncc: 0.000752153
ncc: 0.000747961
ncc: 0.000743823
ncc: 0.000739739
ncc: 0.000735705
ncc: 0.000731722
ncc: 0.000727787
ncc: 0.0007239
ncc: 0.00072006
ncc: 0.000716267
ncc: 0.000712518
ncc: 0.000708814
ncc: 0.000705151
ncc: 0.00070153
ncc: 0.000697951
ncc: 0.000694413
ncc: 0.000690917
ncc: 0.000687452
ncc: 0.000684029
ncc: 0.000680643
ncc: 0.000677293
ncc: 0.000673979
ncc: 0.0006707
ncc: 0.000667456
ncc: 0.000664244
ncc: 0.000661066
ncc: 0.000698687
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 6.38101e-07
ncc: 2.27566e-05
ncc: 8.07546e-05
ncc: 0.000186457
ncc: 0.000339871
ncc: 0.000623215
ncc: 0.00105021
ncc: 0.00112464
ncc: 0.000865753
ncc: 0.000410118
ncc: 4.22483e-05
ncc: 8.27315e-07
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0.000595211
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 1.5392e-06
ncc: 3.22931e-05
ncc: 9.11775e-05
ncc: 0.000194598
ncc: 0.000337571
ncc: 0.00054577
ncc: 0.000849041
ncc: 0.000981513
ncc: 0.000806108
ncc: 0.000587822
ncc: 0.000381783
ncc: 0.000229258
ncc: 0.000127787
ncc: 6.41257e-05
ncc: 2.83988e-05
ncc: 9.26922e-06
ncc: 1.74318e-06
ncc: 7.60236e-08
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
ncc: 0
.
ncc: 0.000524065
ncc: 6.97275e-05
ncc: 9.05604e-05
ncc: 0.000112625
ncc: 0.000132876
ncc: 0.000157098
ncc: 0.000180016
ncc: 0.000197995
ncc: 0.000221061
ncc: 0.000241646
ncc: 0.0002567
ncc: 0.000278427
ncc: 0.000297645
ncc: 0.000312791
ncc: 0.000329377
ncc: 0.00034763
ncc: 0.000364399
ncc: 0.000377966
ncc: 0.000391952
ncc: 0.000408908
ncc: 0.000424438
ncc: 0.000437105
ncc: 0.000448524
ncc: 0.000462125
ncc: 0.000477766
ncc: 0.000490053
ncc: 0.000500985
ncc: 0.000510486
ncc: 0.000520273
ncc: 0.000531774
ncc: 0.000540688
ncc: 0.000547615
ncc: 0.00055151
ncc: 0.000552282
ncc: 0.000552649
ncc: 0.000557597
ncc: 0.000558059
ncc: 0.000553202
ncc: 0.00054822
ncc: 0.000543291
ncc: 0.000537652
ncc: 0.000528663
ncc: 0.000525542
ncc: 0.000520314
ncc: 0.000514099
ncc: 0.000506617
ncc: 0.000498894
ncc: 0.000493138
ncc: 0.000487411
ncc: 0.000481706
ncc: 0.000476021
ncc: 0.000470372
ncc: 0.000464765
ncc: 0.000459191
ncc: 0.000453643
ncc: 0.000448268
ncc: 0.000446142
ncc: 0.000441201
ncc: 0.000436124
ncc: 0.00043063
ncc: 0.000422984
ncc: 0.000417004
ncc: 0.00041551
ncc: 0.000412343
ncc: 0.000407301
ncc: 0.000402194
ncc: 0.000397114
ncc: 0.000392909
ncc: 0.000391098
ncc: 0.000389948
ncc: 0.000386522
ncc: 0.0003819
ncc: 0.000374031
ncc: 0.000366145
ncc: 0.000359117
ncc: 0.000353899
ncc: 0.000349335
ncc: 0.000345081
ncc: 0.000340167
ncc: 0.000334308
ncc: 0.000327895
ncc: 0.000321183
ncc: 0.000314303
ncc: 0.000308323
ncc: 0.000302927
ncc: 0.000297715
ncc: 0.000292676
ncc: 0.000287636
ncc: 0.000281167
ncc: 0.000274928
ncc: 0.000269324
ncc: 0.000262327
ncc: 0.000256609
ncc: 0.000251649
ncc: 0.000246659
ncc: 0.000241805
ncc: 0.000237106
ncc: 0.000232422
ncc: 0.000227752
ncc: 0.000222285
ncc: 0.000442128
ncc: 0.000289887
ncc: 0.000295836
ncc: 0.000301599
ncc: 0.000307191
ncc: 0.000312776
ncc: 0.000318361
ncc: 0.000323809
ncc: 0.000329161
ncc: 0.000334444
ncc: 0.000339708
ncc: 0.000344915
ncc: 0.000350068
ncc: 0.000354881
ncc: 0.000359718
ncc: 0.000364628
ncc: 0.00036911
ncc: 0.000373492
ncc: 0.000377857
ncc: -1.25679e-13
ncc: -1.27107e-13
ncc: -1.28447e-13
ncc: -1.29745e-13
ncc: -1.30993e-13
ncc: -1.32192e-13
ncc: -1.33343e-13
ncc: -1.34488e-13
ncc: -1.35593e-13
ncc: -1.36708e-13
ncc: -1.37724e-13
ncc: -1.38593e-13
ncc: -1.39304e-13
ncc: -1.3981e-13
ncc: -1.40139e-13
ncc: -1.40433e-13
ncc: -1.40729e-13
ncc: -1.41025e-13
ncc: -1.41313e-13
ncc: -1.41528e-13
ncc: -1.41581e-13
ncc: -1.41585e-13
ncc: -1.41588e-13
ncc: -1.41591e-13
ncc: -1.41594e-13
ncc: -1.41597e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.416e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41592e-13
ncc: -1.41578e-13
ncc: -1.41538e-13
ncc: -1.4148e-13
ncc: -1.41406e-13
ncc: -1.41325e-13
ncc: -1.41232e-13
ncc: -1.4093e-13
ncc: -1.40393e-13
ncc: -1.39674e-13
ncc: -1.38742e-13
ncc: -1.37688e-13
ncc: -1.36512e-13
ncc: -1.35077e-13
ncc: -1.33562e-13
ncc: -1.31822e-13
ncc: -1.30011e-13
ncc: -1.28182e-13
ncc: -1.26258e-13
ncc: -1.24318e-13
ncc: -1.22303e-13
ncc: -1.20283e-13
ncc: -1.18243e-13
ncc: -1.16177e-13
ncc: -1.14079e-13
ncc: -1.11949e-13
ncc: -1.09782e-13
ncc: -1.0761e-13
ncc: -1.05435e-13
ncc: -1.03259e-13
ncc: -1.01048e-13
ncc: -9.88184e-14
ncc: -9.65841e-14
ncc: -9.43389e-14
ncc: -9.20773e-14
ncc: -8.98156e-14
ncc: -8.75234e-14
ncc: -8.52085e-14
ncc: -8.28938e-14
ncc: -8.05697e-14
ncc: -7.8233e-14
ncc: -7.58965e-14
ncc: -7.35355e-14
ncc: -1.416e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41599e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41599e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41599e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41599e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41599e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.416e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41599e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41599e-13
ncc: -1.41599e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41599e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.41598e-13
ncc: -1.416e-13
ncc: -1.57819e-13
ncc: -1.59983e-13
ncc: -1.61963e-13
ncc: -1.6396e-13
ncc: -1.66021e-13
ncc: -1.67898e-13
ncc: -1.6974e-13
ncc: -1.71513e-13
ncc: -1.7316e-13
ncc: -1.74825e-13
ncc: -1.76388e-13
ncc: -1.77887e-13
ncc: -1.79254e-13
ncc: -1.80528e-13
ncc: -1.81672e-13
ncc: -1.82635e-13
ncc: -1.83452e-13
ncc: -1.84145e-13
ncc: -1.84519e-13
ncc: -1.84678e-13
ncc: -1.84682e-13
ncc: -1.84578e-13
ncc: -1.8444e-13
ncc: -1.84201e-13
ncc: -1.83813e-13
ncc: -1.83337e-13
ncc: -1.82664e-13
ncc: -1.81943e-13
ncc: -1.81058e-13
ncc: -1.80007e-13
ncc: -1.78802e-13
ncc: -1.77428e-13
ncc: -1.75935e-13
ncc: -1.74417e-13
ncc: -1.72899e-13
ncc: -1.71369e-13
ncc: -1.69787e-13
ncc: -1.68031e-13
ncc: -1.65979e-13
ncc: -1.6383e-13
ncc: -1.61685e-13
ncc: -1.59544e-13
ncc: -1.57402e-13
ncc: -1.5526e-13
ncc: -1.53022e-13
ncc: -1.50737e-13
ncc: -1.48452e-13
ncc: -1.46168e-13
ncc: -1.43883e-13
ncc: -1.416e-13
ncc: -1.3917e-13
ncc: -1.36741e-13
ncc: -1.34312e-13
ncc: -1.31883e-13
ncc: -1.29455e-13
ncc: -1.26957e-13
ncc: -1.244e-13
ncc: -1.21844e-13
ncc: -1.19287e-13
ncc: -1.16732e-13
ncc: -1.14143e-13
ncc: -1.11464e-13
ncc: -1.08785e-13
ncc: -1.06106e-13
ncc: -1.03426e-13
ncc: -1.00705e-13
ncc: -9.78902e-14
ncc: -9.50594e-14
ncc: -9.22296e-14
ncc: -8.94007e-14
ncc: -8.65212e-14
ncc: -8.3574e-14
ncc: -8.06036e-14
ncc: -7.76331e-14
ncc: -7.46535e-14
ncc: -7.16284e-14
ncc: -6.85399e-14
ncc: -6.54471e-14
ncc: -6.23552e-14
ncc: -5.92171e-14
ncc: -5.60398e-14
ncc: -5.27894e-14
ncc: -4.95389e-14
ncc: -4.62886e-14
ncc: -4.29609e-14
ncc: -3.96252e-14
ncc: -3.62779e-14
ncc: -3.29388e-14
ncc: -2.96592e-14
ncc: -2.64559e-14
ncc: -2.33575e-14
ncc: -2.05365e-14
ncc: -1.78167e-14
ncc: -1.53855e-14
ncc: -1.31313e-14
ncc: -1.11208e-14
ncc: -9.45153e-15
ncc: -7.80799e-15
ncc: -6.52137e-15
ncc: -1.416e-13
ncc: -1.8233e-13
ncc: -1.86859e-13
ncc: -1.90861e-13
ncc: -1.9501e-13
